,final_address,floor,unit,instr_date,remark1,remark2,remark_all,bayWidow,has_BW,balcony,has_BAL,has_FR,roof,has_roof,has_UP:,acPlatform:,has_acPlatfrom,garden,has_GDN,plantRoom:,has_RM,yard,has_YD,has_CPS,is_duplex,below_market_trans,flatRoof,utilityPlatform,final_address_floor_unit
24,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",2,A,1996-02-13,CPS 49 ON LEVEL 4 ,blank,"CPS 49 ON LEVEL 4 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_2_A"
26,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",21,A,1996-02-10,CPS 29 ON LEVEL CP2 ,blank,"CPS 29 ON LEVEL CP2 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_21_A"
27,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",3,A,1996-02-13,CPS 28 & 29 ON CP5 ,blank,"CPS 28 & 29 ON CP5 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_3_A"
28,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",7,B,1996-02-16,CPS 61 ON LEVEL 2 ,blank,"CPS 61 ON LEVEL 2 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_7_B"
30,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",22,B,1996-02-12,CPS 54 ON 4THCAR PORT ,blank,"CPS 54 ON 4THCAR PORT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_22_B"
31,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",4,A,1996-02-29,CPS 29 ON CAR PORT 4 ,blank,"CPS 29 ON CAR PORT 4 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_4_A"
32,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",8,B,1996-02-02,CPS 17 ON CAR PORT 5 ,blank,"CPS 17 ON CAR PORT 5 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_8_B"
37,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",29,A,1996-02-16,CPS 36 ON CAR PORT 3 ,blank,"CPS 36 ON CAR PORT 3 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_29_A"
38,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",34,A,1996-02-14,CPS 47 ON CAR PORT 3 ,blank,"CPS 47 ON CAR PORT 3 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_34_A"
39,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",16,B,1996-02-15,CPS 61 ON LEVEL CP4 ,blank,"CPS 61 ON LEVEL CP4 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_16_B"
40,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",36-37,B,1996-02-29,CPS 48 & 49ON 3RD LEVEL ,blank,"CPS 48 & 49ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_36-37_B"
41,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",31,A,1996-02-16,CPS 34 ON 3RD LEVEL ,blank,"CPS 34 ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_31_A"
43,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",22,B,1996-02-06,CPS 10 ON LEVEL CP5 ,blank,"CPS 10 ON LEVEL CP5 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_22_B"
45,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",19,B,1996-02-28,CPS 76 ON2ND CAR PORT ,blank,"CPS 76 ON2ND CAR PORT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_19_B"
49,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",2,B,1996-03-15,CPS 58 ON 4THCAR PORT ,blank,"CPS 58 ON 4THCAR PORT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_2_B"
51,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",25,A,1996-03-20,CPS 91 ON 3RDCAR PORT ,blank,"CPS 91 ON 3RDCAR PORT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_25_A"
52,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",7,A,1996-04-01,CPS 44 ,blank,"CPS 44 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_7_A"
53,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",22,B,1996-04-17,CPS 10 & 11 ,blank,"CPS 10 & 11 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_22_B"
54,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",1,B,1996-03-23,CPS 7 ON 5/F ,blank,"CPS 7 ON 5/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_1_B"
56,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",13,A,1996-04-17,CPS 26 ON 3RDCAR PORT ,blank,"CPS 26 ON 3RDCAR PORT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_13_A"
58,"FABER COURT(Block A),TAI TAM RD|輝百閣A座,大潭道",5,A,1996-04-19,CPS A7 & A12 ON G/F ,blank,"CPS A7 & A12 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FABER COURT(Block A),TAI TAM RD|輝百閣A座,大潭道_5_A"
61,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",26,B,1996-05-01,CPS 13 ON 3RD LEVEL ,blank,"CPS 13 ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_26_B"
62,"FABER COURT(Block A),TAI TAM RD|輝百閣A座,大潭道",3,B,1996-05-01,CPS A15 ON G/F ,blank,"CPS A15 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FABER COURT(Block A),TAI TAM RD|輝百閣A座,大潭道_3_B"
63,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",26,A,1996-05-01,CPS 77 ON 4TH LEVEL ,blank,"CPS 77 ON 4TH LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_26_A"
64,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道",blank,6,1996-05-01,+F/R:1050 SF+TERR:557 SF ,blank,"+F/R:1050 SF+TERR:557 SF ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,1050,,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道_blank_6"
65,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",31,A,1996-06-01,CPS 105 ON 3RD LEVEL ,blank,"CPS 105 ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_31_A"
67,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道",blank,5,1996-06-01,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道_blank_5"
68,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",9,A,1996-05-01,CPS 27 ON 3RDCAR PORT ,blank,"CPS 27 ON 3RDCAR PORT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_9_A"
69,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",11,A,1996-05-01,CPS 31 ON3RD CAR PORT ,blank,"CPS 31 ON3RD CAR PORT ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_11_A"
71,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",25,A,1996-06-01,CPS 23 ,blank,"CPS 23 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_25_A"
72,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",11,A,1996-06-01,CPS 31 ON 3RD LEVEL ,blank,"CPS 31 ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_11_A"
73,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",18,B,1996-06-01,CPS 37 ON CP4/F ,blank,"CPS 37 ON CP4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_18_B"
74,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道",blank,6,1996-07-01,+GDN:508 SF+F/R:1050 SF ,blank,"+GDN:508 SF+F/R:1050 SF ,blank",,False,,False,False,,False,False,,False,508,False,,False,,False,False,False,False,1050,,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道_blank_6"
75,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",8,B,1996-06-01,CPS 17 ,blank,"CPS 17 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_8_B"
76,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",3,B,1996-07-03,CPS 11 ON LEVELCP4/F ,blank,"CPS 11 ON LEVELCP4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_3_B"
77,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",9,B,1996-06-19,CPS 20 & 73 ON CP4/F ,blank,"CPS 20 & 73 ON CP4/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_9_B"
78,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",14,A,1996-07-02,CPS 10 ON 4TH LEVEL ,blank,"CPS 10 ON 4TH LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_14_A"
79,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",4,A,1996-07-15,CPS 41 ON 2ND LEVEL ,blank,"CPS 41 ON 2ND LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_4_A"
83,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",22,A,1996-07-29,CPS 37 ON 4TH CP ,blank,"CPS 37 ON 4TH CP ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_22_A"
84,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",16,B,1996-08-05,CPS 68 ON 2ND LEVEL ,blank,"CPS 68 ON 2ND LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_16_B"
85,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",25,A,1996-07-27,CPS 42 & 43 ON2ND LEVEL ,blank,"CPS 42 & 43 ON2ND LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_25_A"
88,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",29,A,1996-08-12,CPS 36 ON 3RD LEVEL ,blank,"CPS 36 ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_29_A"
91,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",20,A,1996-08-09,CPS 15 ON 4TH LEVEL ,blank,"CPS 15 ON 4TH LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_20_A"
92,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道",blank,8,1996-08-15,+F/R:1050 SF+GDN:649 SF+FORECOURT:70 SF ,blank,"+F/R:1050 SF+GDN:649 SF+FORECOURT:70 SF ,blank",,False,,False,False,,False,False,,False,649,False,,False,,False,False,False,False,1050,,"ROSECLIFF,TAI TAM RD|玫瑰園,大潭道_blank_8"
93,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",5,B,1996-08-23,CPS 33 ON 5TH LEVEL ,blank,"CPS 33 ON 5TH LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_5_B"
95,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",13,B,1996-08-28,CPS 86 ON 4TH LEVEL ,blank,"CPS 86 ON 4TH LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_13_B"
96,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",21,B,1996-09-03,CPS 59-60 ON2ND LEVEL ,blank,"CPS 59-60 ON2ND LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_21_B"
98,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",4,A,1996-07-10,CPS 29 ON 4TH CARPARK LEVEL ,blank,"CPS 29 ON 4TH CARPARK LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_4_A"
99,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",24,A,1996-09-27,CPS 12 ON 5THCAR PARK ,blank,"CPS 12 ON 5THCAR PARK ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_24_A"
101,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",23,A,1996-09-17,blank,blank,"blank,blank",,False,,False,False,,False,False,,False,,False,,False,,False,False,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_23_A"
103,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",3,A,1996-09-24,CPS 1 ON 2NDCAR PARK ,blank,"CPS 1 ON 2NDCAR PARK ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_3_A"
104,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",24,B,1996-10-08,CPS 89 ON 4THCAR PARK ,blank,"CPS 89 ON 4THCAR PARK ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_24_B"
107,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",18,B,1996-10-01,CPS 12 ,blank,"CPS 12 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_18_B"
108,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",14,A,1996-10-07,CPS 10 ON 4THCAR PARK ,blank,"CPS 10 ON 4THCAR PARK ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_14_A"
110,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",29,B,1996-10-05,CPS 65 ON 3RD LEVEL ,blank,"CPS 65 ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_29_B"
111,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道",3,A,1996-10-08,CPS 28 ON 5THCAR PARK ,blank,"CPS 28 ON 5THCAR PARK ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 4),TAI TAM RD|浪琴園4座,大潭道_3_A"
112,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",1,B,1996-10-18,CPS 5 ON 5TH CARPARK LEVEL ,blank,"CPS 5 ON 5TH CARPARK LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_1_B"
113,"FABER COURT(Block A),TAI TAM RD|輝百閣A座,大潭道",2,B,1996-10-19,CPS A4A10 ON G/F ,blank,"CPS A4A10 ON G/F ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"FABER COURT(Block A),TAI TAM RD|輝百閣A座,大潭道_2_B"
115,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",9,A,1996-10-14,CPS 28 ON 3RD CARPARK LEVEL ,blank,"CPS 28 ON 3RD CARPARK LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_9_A"
117,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",25,A,1996-10-14,CPS 91 ON 3RD LEVEL ,blank,"CPS 91 ON 3RD LEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_25_A"
118,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道",20,A,1996-10-30,CPS 84 ON L4 ,blank,"CPS 84 ON L4 ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 5),TAI TAM RD|浪琴園5座,大潭道_20_A"
119,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道",24,A,1996-10-23,CPS 14104 ON 3RDLEVEL ,blank,"CPS 14104 ON 3RDLEVEL ,blank",,False,,False,False,,False,False,,False,,False,,False,,False,True,False,False,,,"PACIFIC VIEW(Block 1),TAI TAM RD|浪琴園1座,大潭道_24_A"
