,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address_en,st_address_ch,st_address,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
25330,20011500250047,ASP,2019-12-30,RES,blank,2019/09,3.9106,0,468,0,8356,blank,blank,5662896,20011500250047,1,14.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|14|1,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|14|1consid3.9106,14,近乎零,低層,東北,四正,基本,業主減價 上車筍盤 歡迎約睇
25300,20010800180538,ASP,2019-12-18,RES,blank,2019/09,3.9231,0,449,0,8737,blank,blank,5660096,20010800180538,6,17.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|17|6,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|17|6consid3.9231,17,近乎零,低層,北,沒資料,良好,業主減價 上車筍盤 歡迎約睇
25258,19122401020074,ASP,2019-12-20,RES,blank,2019/09,3.9231,0,449,0,8737,blank,blank,5656315,19122401020074,5,26.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|26|5,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|26|5consid3.9231,26,近乎零,中層,東北,四正,良好,業主減價 上車筍盤 歡迎約睇
25310,20010802170014,ASP,2019-12-11,RES,blank,2019/09,3.9238,0,468,0,8384,blank,blank,5660519,20010802170014,1,15.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|15|1,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|15|1consid3.9238,15,近乎零,低層,西北,呂字型,良好,業主減價 上車筍盤 歡迎約睇
25279,20010301350018,ASP,2019-12-27,RES,blank,2019/09,3.9272,0,483,0,8131,blank,blank,5658740,20010301350018,7,6.0,C,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block C,常樂街KWUN TAK COURT|Phase|BlockC,常樂街KWUN TAK COURT|Phase|BlockC|6|7,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑C座,常樂街","KWUN TAK COURT(BLOCK C),SHEUNG LOK ST","KWUN TAK COURT(Block C),SHEUNG LOK ST|冠德苑C座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockC|6|7consid3.9272,6,近乎零,中層,南,四正,基本,業主減價 上車筍盤 歡迎約睇
25321,20011000730131,ASP,2019-12-27,RES,blank,2019/09,3.937,0,468,0,8412,blank,blank,5661315,20011000730131,1,16.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|16|1,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|16|1consid3.937,16,近乎零,低層,西北,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
25256,19122400880062,ASP,2019-12-18,RES,blank,2019/09,3.9485,0,445,0,8873,blank,blank,5656301,19122400880062,4,25.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|25|4,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|25|4consid3.9485,25,近乎零,低層,西北,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
25348,20012302590054,ASP,2019-12-30,RES,blank,2019/09,3.9527,0,482,0,8201,blank,blank,5666709,20012302590054,4,8.0,C,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block C,常樂街KWUN TAK COURT|Phase|BlockC,常樂街KWUN TAK COURT|Phase|BlockC|8|4,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑C座,常樂街","KWUN TAK COURT(BLOCK C),SHEUNG LOK ST","KWUN TAK COURT(Block C),SHEUNG LOK ST|冠德苑C座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockC|8|4consid3.9527,8,近乎零,中層,西北,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
25294,20010701220042,ASP,2019-12-31,RES,blank,2019/09,3.9628,0,482,0,8222,blank,blank,5659728,20010701220042,1,13.0,A,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block A,常樂街KWUN TAK COURT|Phase|BlockA,常樂街KWUN TAK COURT|Phase|BlockA|13|1,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑A座,常樂街","KWUN TAK COURT(BLOCK A),SHEUNG LOK ST","KWUN TAK COURT(Block A),SHEUNG LOK ST|冠德苑A座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockA|13|1consid3.9628,13,近乎零,中層,西,呂字型,基本,單位實用四正 交通方便 配套完善
25295,20010701780019,ASP,2019-12-19,RES,blank,2019/09,3.9956,0,483,0,8272,blank,blank,5659833,20010701780019,7,10.0,C,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block C,常樂街KWUN TAK COURT|Phase|BlockC,常樂街KWUN TAK COURT|Phase|BlockC|10|7,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑C座,常樂街","KWUN TAK COURT(BLOCK C),SHEUNG LOK ST","KWUN TAK COURT(Block C),SHEUNG LOK ST|冠德苑C座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockC|10|7consid3.9956,10,近乎零,高層,西,沒資料,基本,單位實用四正 交通方便 配套完善
25268,19123000230072,ASP,2019-12-17,RES,blank,2019/09,3.9992,0,449,0,8907,blank,blank,5657160,19123000230072,6,24.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|24|6,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|24|6consid3.9992,24,近乎零,低層,西,呂字型,良好,業主減價 上車筍盤 歡迎約睇
25414,20031101600453,ASP,2020-02-26,RES,blank,1978/12,4.0,378,288,10582,13889,blank,blank,5683449,20031101600453,B,21.0,blank,blank,CHUEN FAT BLDG,全發大廈,blank,blank,VALLEY RD,山谷道,5,13,KHMT,KIL2688sA / KIL2688RP /,|CHUEN FAT BLDG全發大廈|Phase |Block ,山谷道CHUEN FAT BLDG全發大廈|Phase|Block,山谷道CHUEN FAT BLDG全發大廈|Phase|Block|21|B,何文田,1978,42,CHUEN FAT BLDG全發大廈,5-13 VALLEY RD,5-13 山谷道,5-13 VALLEY RD|5-13 山谷道,"全發大廈,山谷道","CHUEN FAT BLDG,VALLEY RD","CHUEN FAT BLDG,VALLEY RD|全發大廈,山谷道",VALLEY RDblankCHUEN FAT BLDG全發大廈|Phaseblank|Blockblank|21|Bconsid4.0,21,低,低層,東北,四正,有,業主減價 上車筍盤 歡迎約睇
25316,20010901620215,ASP,2019-12-30,RES,blank,2019/09,4.0062,0,468,0,8560,blank,blank,5660927,20010901620215,1,26.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|26|1,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|26|1consid4.0062,26,近乎零,中層,東北,四正,有,單位實用四正 交通方便 配套完善
25329,20011500150554,ASP,2019-12-30,RES,blank,2019/09,4.0229,0,468,0,8596,blank,blank,5662875,20011500150554,9,15.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|15|9,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|15|9consid4.0229,15,近乎零,高層,北,呂字型,良好,單位實用四正 交通方便 配套完善
25311,20010900160564,ASP,2019-12-24,RES,blank,2019/09,4.0366,0,483,0,8357,blank,blank,5660589,20010900160564,7,12.0,C,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block C,常樂街KWUN TAK COURT|Phase|BlockC,常樂街KWUN TAK COURT|Phase|BlockC|12|7,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑C座,常樂街","KWUN TAK COURT(BLOCK C),SHEUNG LOK ST","KWUN TAK COURT(Block C),SHEUNG LOK ST|冠德苑C座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockC|12|7consid4.0366,12,近乎零,高層,西北,四正,有,業主減價 上車筍盤 歡迎約睇
24300,19012800550221,ASP,2019-01-23,RES,blank,1985/05,4.04,359,250,11253,16160,blank,BW:19 SF (GU/NE) / ,5490670,19012800550221,B,15.0,blank,blank,YEE FU BLDG,怡富大廈,blank,blank,VALLEY RD,山谷道,10,blank,KHMT,KIL6354 / KIL6051 /,|YEE FU BLDG怡富大廈|Phase |Block ,山谷道YEE FU BLDG怡富大廈|Phase|Block,山谷道YEE FU BLDG怡富大廈|Phase|Block|15|B,何文田,1985,35,YEE FU BLDG怡富大廈,10 VALLEY RD,10 山谷道,10 VALLEY RD|10 山谷道,"怡富大廈,山谷道","YEE FU BLDG,VALLEY RD","YEE FU BLDG,VALLEY RD|怡富大廈,山谷道",VALLEY RDblankYEE FU BLDG怡富大廈|Phaseblank|Blockblank|15|Bconsid4.04,15,低,高層,南,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
25353,20020301520057,ASP,2019-12-30,RES,blank,2019/09,4.0625,0,468,0,8681,blank,blank,5668199,20020301520057,9,18.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|18|9,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|18|9consid4.0625,18,近乎零,高層,南,四正,良好,業主減價 上車筍盤 歡迎約睇
25689,20082501690073,ASP,2020-08-20,RES,blank,1999/06,4.07,563,291,7229,13986,blank,blank,5761362,20082501690073,24,11.0,B,blank,KO FAI HSE,高暉閣,KWUN FAI COURT,冠暉苑,SHEUNG LOK ST,常樂街,1,blank,KHMT,KIL11119sA (PORTION),KWUN FAI COURT|KO FAI HSE高暉閣|Phase |Block B,常樂街KWUN FAI COURTKO FAI HSE高暉閣|Phase|BlockB,常樂街KWUN FAI COURTKO FAI HSE高暉閣|Phase|BlockB|11|24,何文田,1999,21,KO FAI HSE高暉閣,1 SHEUNG LOK ST,1 常樂街,1 SHEUNG LOK ST|1 常樂街,"高暉閣(冠暉苑),常樂街","KO FAI HSE,KWUN FAI COURT,SHEUNG LOK ST","KO FAI HSE,KWUN FAI COURT,SHEUNG LOK ST|高暉閣(冠暉苑),常樂街",SHEUNG LOK STKWUN FAI COURTKO FAI HSE高暉閣|Phaseblank|BlockB|11|24consid4.07,11,很低,中層,西南,四正,基本,單位實用四正 交通方便 配套完善
25319,20011000220014,ASP,2019-12-30,RES,blank,2019/09,4.0988,0,468,0,8758,blank,blank,5661196,20011000220014,9,21.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|21|9,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|21|9consid4.0988,21,近乎零,低層,東北,沒資料,良好,業主減價 上車筍盤 歡迎約睇
25296,20010701990017,ASP,2019-12-24,RES,blank,2019/09,4.1054,0,563,0,7292,blank,blank,5659899,20010701990017,2,1.0,B,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block B,常樂街KWUN TAK COURT|Phase|BlockB,常樂街KWUN TAK COURT|Phase|BlockB|1|2,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑B座,常樂街","KWUN TAK COURT(BLOCK B),SHEUNG LOK ST","KWUN TAK COURT(Block B),SHEUNG LOK ST|冠德苑B座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockB|1|2consid4.1054,1,近乎零,高層,西南,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
25303,20010800180579,ASP,2019-12-24,RES,blank,2019/09,4.1322,0,483,0,8555,blank,blank,5660100,20010800180579,7,16.0,C,blank,blank,blank,KWUN TAK COURT,冠德苑,SHEUNG LOK ST,常樂街,5,blank,KHMT,KIL11119sC,KWUN TAK COURT||Phase |Block C,常樂街KWUN TAK COURT|Phase|BlockC,常樂街KWUN TAK COURT|Phase|BlockC|16|7,何文田,2019,1,blankblank,5 SHEUNG LOK ST,5 常樂街,5 SHEUNG LOK ST|5 常樂街,"冠德苑C座,常樂街","KWUN TAK COURT(BLOCK C),SHEUNG LOK ST","KWUN TAK COURT(Block C),SHEUNG LOK ST|冠德苑C座,常樂街",SHEUNG LOK STKWUN TAK COURTblankblank|Phaseblank|BlockC|16|7consid4.1322,16,近乎零,低層,西北,沒資料,基本,單位實用四正 交通方便 配套完善
