,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,flLv,orient,layout,finishes,remark
5567,19021301640093,ASP,2019-01-25,RES,blank,1990/04,2.88,0,428,0,6729,blank,blank,5497311,19021301640093,7,6.0,7,blank,LUNG WAH HSE,龍華樓,LOWER WONG TAI SIN EST,黃大仙下村,TAI SHING ST,大成街,3,blank,KWTH,NKIL6373,LOWER WONG TAI SIN EST|LUNG WAH HSE龍華樓|Phase |Block 7,大成街LOWER WONG TAI SIN ESTLUNG WAH HSE龍華樓|Phase|Block7,大成街LOWER WONG TAI SIN ESTLUNG WAH HSE龍華樓|Phase|Block7|6|7,橫頭磡/黃大仙,1990,30,LUNG WAH HSE龍華樓,3 TAI SHING ST|大成街,3 TAI SHING ST,3 大成街,"龍華樓,黃大仙下村,大成街","LUNG WAH HSE,LOWER WONG TAI SIN EST,TAI SHING ST","LUNG WAH HSE,LOWER WONG TAI SIN EST,TAI SHING ST|龍華樓,黃大仙下村,大成街",TAI SHING STLOWER WONG TAI SIN ESTLUNG WAH HSE龍華樓|Phaseblank|Block7|6|7consid2.88,6,低層,西南,呂字型,有,單位實用四正 交通方便 配套完善
5568,19021801710029,ASP,2019-02-01,RES,blank,1986/06,4.668,462,338,10104,13811,blank,blank,5499823,19021801710029,12,11.0,C,blank,CHUN FEI HSE,駿飛閣,TIN MA COURT,天馬苑,CHUK YUEN RD,竹園道,55,blank,KWTH,NKIL5994RP,TIN MA COURT|CHUN FEI HSE駿飛閣|Phase |Block C,竹園道TIN MA COURTCHUN FEI HSE駿飛閣|Phase|BlockC,竹園道TIN MA COURTCHUN FEI HSE駿飛閣|Phase|BlockC|11|12,橫頭磡/黃大仙,1986,34,CHUN FEI HSE駿飛閣,55 CHUK YUEN RD|竹園道,55 CHUK YUEN RD,55 竹園道,"駿飛閣,天馬苑,竹園道","CHUN FEI HSE,TIN MA COURT,CHUK YUEN RD","CHUN FEI HSE,TIN MA COURT,CHUK YUEN RD|駿飛閣,天馬苑,竹園道",CHUK YUEN RDTIN MA COURTCHUN FEI HSE駿飛閣|Phaseblank|BlockC|11|12consid4.668,11,低層,東北,呂字型,有,單位實用四正 交通方便 配套完善
5569,19022001530390,ASP,2019-02-12,RES,blank,1986/06,4.7,462,338,10173,13905,blank,blank,5501236,19022001530390,4,33.0,B,blank,CHUN WAI HSE,駿威閣,TIN MA COURT,天馬苑,CHUK YUEN RD,竹園道,55,blank,KWTH,NKIL5994RP,TIN MA COURT|CHUN WAI HSE駿威閣|Phase |Block B,竹園道TIN MA COURTCHUN WAI HSE駿威閣|Phase|BlockB,竹園道TIN MA COURTCHUN WAI HSE駿威閣|Phase|BlockB|33|4,橫頭磡/黃大仙,1986,34,CHUN WAI HSE駿威閣,55 CHUK YUEN RD|竹園道,55 CHUK YUEN RD,55 竹園道,"駿威閣,天馬苑,竹園道","CHUN WAI HSE,TIN MA COURT,CHUK YUEN RD","CHUN WAI HSE,TIN MA COURT,CHUK YUEN RD|駿威閣,天馬苑,竹園道",CHUK YUEN RDTIN MA COURTCHUN WAI HSE駿威閣|Phaseblank|BlockB|33|4consid4.7,33,高層,南,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
5570,19022001740103,ASP,2019-01-23,RES,blank,2010/01,48.1,0,2199,0,21874,blank,BAL:52 SF (NI) / FR:56 SF / ,5501282,19022001740103,D,58.0,blank,blank,BILLIONNAIRE ROYALE,御豪門,blank,blank,SA PO RD,沙浦道,83,blank,KWTH,NKIL6330,|BILLIONNAIRE ROYALE御豪門|Phase |Block ,沙浦道BILLIONNAIRE ROYALE御豪門|Phase|Block,沙浦道BILLIONNAIRE ROYALE御豪門|Phase|Block|58|D,橫頭磡/黃大仙,2010,10,BILLIONNAIRE ROYALE御豪門,83 SA PO RD|沙浦道,83 SA PO RD,83 沙浦道,"御豪門,沙浦道","BILLIONNAIRE ROYALE,SA PO RD","BILLIONNAIRE ROYALE,SA PO RD|御豪門,沙浦道",SA PO RDblankBILLIONNAIRE ROYALE御豪門|Phaseblank|Blockblank|58|Dconsid48.1,58,中層,西,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
5571,19022101900023,ASP,2019-02-12,RES,blank,1995/02,5.92,737,577,8033,10260,blank,blank,5501988,19022101900023,2,21.0,E,3,FU YAT HSE,富逸閣,FU KEUNG COURT,富強苑,FU MEI ST,富美街,8,blank,KWTH,NKIL6112sC,FU KEUNG COURT|FU YAT HSE富逸閣|Phase 3|Block E,富美街FU KEUNG COURTFU YAT HSE富逸閣|Phase3|BlockE,富美街FU KEUNG COURTFU YAT HSE富逸閣|Phase3|BlockE|21|2,橫頭磡/黃大仙,1995,25,FU YAT HSE富逸閣,8 FU MEI ST|富美街,8 FU MEI ST,8 富美街,"富逸閣,富強苑,富美街","FU YAT HSE,FU KEUNG COURT,FU MEI ST","FU YAT HSE,FU KEUNG COURT,FU MEI ST|富逸閣,富強苑,富美街",FU MEI STFU KEUNG COURTFU YAT HSE富逸閣|Phase3|BlockE|21|2consid5.92,21,中層,南,四正,基本,業主減價 上車筍盤 歡迎約睇
5573,19030100220036,ASP,2019-02-21,RES,blank,1989/09,4.62,480,430,9625,10744,blank,blank,5505596,19030100220036,A,2.0,10,blank,blank,blank,TSUI CHUK GDN,翠竹花園,CHUI CHUK ST,翠竹街,8,blank,KWTH,NKIL6023,TSUI CHUK GDN||Phase |Block 10,翠竹街TSUI CHUK GDN|Phase|Block10,翠竹街TSUI CHUK GDN|Phase|Block10|2|A,橫頭磡/黃大仙,1989,31,blankblank,8 CHUI CHUK ST|翠竹街,8 CHUI CHUK ST,8 翠竹街,"翠竹花園10座,翠竹街","TSUI CHUK GDN(BLOCK 10),CHUI CHUK ST","TSUI CHUK GDN(Block 10),CHUI CHUK ST|翠竹花園10座,翠竹街",CHUI CHUK STTSUI CHUK GDNblankblank|Phaseblank|Block10|2|Aconsid4.62,2,低層,北,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
5574,19031100860212,ASP,2019-03-04,RES,blank,2001/04,6.45,691,559,9334,11538,blank,blank,5508346,19031100860212,1,28.0,B,2,blank,blank,KA KEUNG COURT,嘉強苑,FU MEI ST,富美街,3,blank,KWTH,NKIL6226,KA KEUNG COURT||Phase 2|Block B,富美街KA KEUNG COURT|Phase2|BlockB,富美街KA KEUNG COURT|Phase2|BlockB|28|1,橫頭磡/黃大仙,2001,19,blankblank,3 FU MEI ST|富美街,3 FU MEI ST,3 富美街,"嘉強苑B座,富美街","KA KEUNG COURT(BLOCK B),FU MEI ST","KA KEUNG COURT(Block B),FU MEI ST|嘉強苑B座,富美街",FU MEI STKA KEUNG COURTblankblank|Phase2|BlockB|28|1consid6.45,28,低層,西,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
5575,19031101010079,ASP,2019-03-01,RES,blank,1992/12,5.228,521,401,10035,13037,blank,blank,5508372,19031101010079,3,15.0,C,blank,WANG MEI HSE,宏美閣,TIN WANG COURT,天宏苑,CHUK YUEN RD,竹園道,51,blank,KWTH,NKIL6131sA,TIN WANG COURT|WANG MEI HSE宏美閣|Phase |Block C,竹園道TIN WANG COURTWANG MEI HSE宏美閣|Phase|BlockC,竹園道TIN WANG COURTWANG MEI HSE宏美閣|Phase|BlockC|15|3,橫頭磡/黃大仙,1992,28,WANG MEI HSE宏美閣,51 CHUK YUEN RD|竹園道,51 CHUK YUEN RD,51 竹園道,"宏美閣,天宏苑,竹園道","WANG MEI HSE,TIN WANG COURT,CHUK YUEN RD","WANG MEI HSE,TIN WANG COURT,CHUK YUEN RD|宏美閣,天宏苑,竹園道",CHUK YUEN RDTIN WANG COURTWANG MEI HSE宏美閣|Phaseblank|BlockC|15|3consid5.228,15,中層,東,四正,基本,業主減價 上車筍盤 歡迎約睇
5576,19031101190023,ASP,2019-03-01,RES,blank,1986/06,5.08,567,415,8959,12241,blank,blank,5508396,19031101190023,3,9.0,A,blank,CHUN SING HSE,駿昇閣,TIN MA COURT,天馬苑,CHUK YUEN RD,竹園道,55,blank,KWTH,NKIL5994RP,TIN MA COURT|CHUN SING HSE駿昇閣|Phase |Block A,竹園道TIN MA COURTCHUN SING HSE駿昇閣|Phase|BlockA,竹園道TIN MA COURTCHUN SING HSE駿昇閣|Phase|BlockA|9|3,橫頭磡/黃大仙,1986,34,CHUN SING HSE駿昇閣,55 CHUK YUEN RD|竹園道,55 CHUK YUEN RD,55 竹園道,"駿昇閣,天馬苑,竹園道","CHUN SING HSE,TIN MA COURT,CHUK YUEN RD","CHUN SING HSE,TIN MA COURT,CHUK YUEN RD|駿昇閣,天馬苑,竹園道",CHUK YUEN RDTIN MA COURTCHUN SING HSE駿昇閣|Phaseblank|BlockA|9|3consid5.08,9,高層,北,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
5577,19031401160010,ASP,2019-03-11,RES,blank,1989/09,5.03,540,484,9315,10393,blank,blank,5510168,19031401160010,K,12.0,1,blank,blank,blank,TSUI CHUK GDN,翠竹花園,CHUI CHUK ST,翠竹街,8,blank,KWTH,NKIL6023,TSUI CHUK GDN||Phase |Block 1,翠竹街TSUI CHUK GDN|Phase|Block1,翠竹街TSUI CHUK GDN|Phase|Block1|12|K,橫頭磡/黃大仙,1989,31,blankblank,8 CHUI CHUK ST|翠竹街,8 CHUI CHUK ST,8 翠竹街,"翠竹花園1座,翠竹街","TSUI CHUK GDN(BLOCK 1),CHUI CHUK ST","TSUI CHUK GDN(Block 1),CHUI CHUK ST|翠竹花園1座,翠竹街",CHUI CHUK STTSUI CHUK GDNblankblank|Phaseblank|Block1|12|Kconsid5.03,12,中層,東南,呂字型,有,單位實用四正 交通方便 配套完善
5581,19031501860314,ASP,2019-03-01,RES,blank,1993/01,5.9,515,401,11456,14713,blank,blank,5510872,19031501860314,3,9.0,B,2,FU NING HSE,富寧閣,FU KEUNG COURT,富強苑,FU MEI ST,富美街,8,blank,KWTH,NKIL6112sB,FU KEUNG COURT|FU NING HSE富寧閣|Phase 2|Block B,富美街FU KEUNG COURTFU NING HSE富寧閣|Phase2|BlockB,富美街FU KEUNG COURTFU NING HSE富寧閣|Phase2|BlockB|9|3,橫頭磡/黃大仙,1993,27,FU NING HSE富寧閣,8 FU MEI ST|富美街,8 FU MEI ST,8 富美街,"富寧閣,富強苑,富美街","FU NING HSE,FU KEUNG COURT,FU MEI ST","FU NING HSE,FU KEUNG COURT,FU MEI ST|富寧閣,富強苑,富美街",FU MEI STFU KEUNG COURTFU NING HSE富寧閣|Phase2|BlockB|9|3consid5.9,9,高層,北,四正,基本,業主減價 上車筍盤 歡迎約睇
5582,19031900980092,ASP,2019-03-12,RES,blank,1982/03,2.48,0,358,0,6927,blank,blank,5511926,19031900980092,15,15.0,blank,blank,YUE TUNG HSE,裕東樓,TUNG TAU EST,東頭村,TUNG TAU TSUEN RD,東頭村道,183,blank,KWTH,NKIL6413,TUNG TAU EST|YUE TUNG HSE裕東樓|Phase |Block ,東頭村道TUNG TAU ESTYUE TUNG HSE裕東樓|Phase|Block,東頭村道TUNG TAU ESTYUE TUNG HSE裕東樓|Phase|Block|15|15,橫頭磡/黃大仙,1982,38,YUE TUNG HSE裕東樓,183 TUNG TAU TSUEN RD|東頭村道,183 TUNG TAU TSUEN RD,183 東頭村道,"裕東樓,東頭村,東頭村道","YUE TUNG HSE,TUNG TAU EST,TUNG TAU TSUEN RD","YUE TUNG HSE,TUNG TAU EST,TUNG TAU TSUEN RD|裕東樓,東頭村,東頭村道",TUNG TAU TSUEN RDTUNG TAU ESTYUE TUNG HSE裕東樓|Phaseblank|Blockblank|15|15consid2.48,15,高層,東,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
5583,19032101490502,ASP,2019-03-15,RES,blank,1989/09,6.28,659,590,9530,10644,blank,blank,5513460,19032101490502,D,4.0,1,blank,blank,blank,TSUI CHUK GDN,翠竹花園,CHUI CHUK ST,翠竹街,8,blank,KWTH,NKIL6023,TSUI CHUK GDN||Phase |Block 1,翠竹街TSUI CHUK GDN|Phase|Block1,翠竹街TSUI CHUK GDN|Phase|Block1|4|D,橫頭磡/黃大仙,1989,31,blankblank,8 CHUI CHUK ST|翠竹街,8 CHUI CHUK ST,8 翠竹街,"翠竹花園1座,翠竹街","TSUI CHUK GDN(BLOCK 1),CHUI CHUK ST","TSUI CHUK GDN(Block 1),CHUI CHUK ST|翠竹花園1座,翠竹街",CHUI CHUK STTSUI CHUK GDNblankblank|Phaseblank|Block1|4|Dconsid6.28,4,中層,南,沒資料,基本,業主減價 上車筍盤 歡迎約睇
5584,19032101840026,ASP,2019-03-05,RES,blank,1986/03,5.4,567,415,9524,13012,blank,blank,5513539,19032101840026,2,20.0,D,blank,CHUN ON HSE,駿安閣,TIN MA COURT,天馬苑,CHUK YUEN RD,竹園道,55,blank,KWTH,NKIL5994RP,TIN MA COURT|CHUN ON HSE駿安閣|Phase |Block D,竹園道TIN MA COURTCHUN ON HSE駿安閣|Phase|BlockD,竹園道TIN MA COURTCHUN ON HSE駿安閣|Phase|BlockD|20|2,橫頭磡/黃大仙,1986,34,CHUN ON HSE駿安閣,55 CHUK YUEN RD|竹園道,55 CHUK YUEN RD,55 竹園道,"駿安閣,天馬苑,竹園道","CHUN ON HSE,TIN MA COURT,CHUK YUEN RD","CHUN ON HSE,TIN MA COURT,CHUK YUEN RD|駿安閣,天馬苑,竹園道",CHUK YUEN RDTIN MA COURTCHUN ON HSE駿安閣|Phaseblank|BlockD|20|2consid5.4,20,中層,東,呂字型,基本,單位實用四正 交通方便 配套完善
5586,19032202190062,ASP,2019-03-07,RES,blank,1989/09,4.8,480,430,10000,11163,blank,blank,5514429,19032202190062,F,6.0,1,blank,blank,blank,TSUI CHUK GDN,翠竹花園,CHUI CHUK ST,翠竹街,8,blank,KWTH,NKIL6023,TSUI CHUK GDN||Phase |Block 1,翠竹街TSUI CHUK GDN|Phase|Block1,翠竹街TSUI CHUK GDN|Phase|Block1|6|F,橫頭磡/黃大仙,1989,31,blankblank,8 CHUI CHUK ST|翠竹街,8 CHUI CHUK ST,8 翠竹街,"翠竹花園1座,翠竹街","TSUI CHUK GDN(BLOCK 1),CHUI CHUK ST","TSUI CHUK GDN(Block 1),CHUI CHUK ST|翠竹花園1座,翠竹街",CHUI CHUK STTSUI CHUK GDNblankblank|Phaseblank|Block1|6|Fconsid4.8,6,低層,西南,四正,有,業主減價 上車筍盤 歡迎約睇
5587,19032500560314,ASP,2019-03-12,RES,blank,2006/12,13.0,0,823,0,15796,blank,BW:31 SF (NE) / BAL:21 SF (NI) / UP:16 SF (NI) / ,5514777,19032500560314,C,42.0,blank,1,blank,blank,LE BILLIONNAIRE,豪門,SA PO RD,沙浦道,46,blank,KWTH,NKIL6418,LE BILLIONNAIRE||Phase 1|Block ,沙浦道LE BILLIONNAIRE|Phase1|Block,沙浦道LE BILLIONNAIRE|Phase1|Block|42|C,橫頭磡/黃大仙,2006,14,blankblank,46 SA PO RD|沙浦道,46 SA PO RD,46 沙浦道,"豪門1期,沙浦道","LE BILLIONNAIRE(PHASE 1),SA PO RD","LE BILLIONNAIRE(Phase 1),SA PO RD|豪門1期,沙浦道",SA PO RDLE BILLIONNAIREblankblank|Phase1|Blockblank|42|Cconsid13.0,42,高層,東,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
5588,19032701880031,ASP,2019-03-19,RES,blank,1990/04,2.88,0,357,0,8067,blank,blank,5516541,19032701880031,16,18.0,7,blank,LUNG WAH HSE,龍華樓,LOWER WONG TAI SIN EST,黃大仙下村,TAI SHING ST,大成街,3,blank,KWTH,NKIL6373,LOWER WONG TAI SIN EST|LUNG WAH HSE龍華樓|Phase |Block 7,大成街LOWER WONG TAI SIN ESTLUNG WAH HSE龍華樓|Phase|Block7,大成街LOWER WONG TAI SIN ESTLUNG WAH HSE龍華樓|Phase|Block7|18|16,橫頭磡/黃大仙,1990,30,LUNG WAH HSE龍華樓,3 TAI SHING ST|大成街,3 TAI SHING ST,3 大成街,"龍華樓,黃大仙下村,大成街","LUNG WAH HSE,LOWER WONG TAI SIN EST,TAI SHING ST","LUNG WAH HSE,LOWER WONG TAI SIN EST,TAI SHING ST|龍華樓,黃大仙下村,大成街",TAI SHING STLOWER WONG TAI SIN ESTLUNG WAH HSE龍華樓|Phaseblank|Block7|18|16consid2.88,18,中層,北,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
